series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Alten SA - ATE FP Equity Equity,2010-01-04T00:00:00.000000,1262563200000000.0,,,,,,,,,,0.0,0.0,0.0,,,
Alten SA - ATE FP Equity Equity,2010-01-05T00:00:00.000000,1262649600000000.0,0.00006842987651367594,0.00006842987651367594,,,,,,,,6892307692.25,1378461538.45,5513846153.8,,,
Alten SA - ATE FP Equity Equity,2010-01-06T00:00:00.000000,1262736000000000.0,0.00006842519417915582,0.00006842519417915582,,,,,,,,19106026736.75,4923974578.110001,14182052158.64,,,
Alten SA - ATE FP Equity Equity,2010-01-07T00:00:00.000000,1262822400000000.0,0.00006842051249833503,0.00006842051249833503,,,,,,,,35349755028.25,11009130668.138,24340624360.112,,,
Alten SA - ATE FP Equity Equity,2010-01-08T00:00:00.000000,1262908800000000.0,0.00006841583144989727,0.00006841583144989727,,,,,,,,54565784259.0,19720461386.310402,34845322872.6896,,,
Alten SA - ATE FP Equity Equity,2010-01-11T00:00:00.000000,1263168000000000.0,0.00020521941447526615,0.00020433879442549596,,,,,,,,89676168593.5,33711602827.74832,55964565765.75168,,,
Alten SA - ATE FP Equity Equity,2010-01-12T00:00:00.000000,1263254400000000.0,0.00006839711367234713,0.00006839711367234713,,,,,,,,123054661521.25,51580214566.448654,71474446954.80135,,,
Alten SA - ATE FP Equity Equity,2010-01-13T00:00:00.000000,1263340800000000.0,0.00006839243582135168,0.00006839243582135168,,,,,,,,154695877786.25,72203347210.40894,82492530575.84106,,,
Alten SA - ATE FP Equity Equity,2010-01-14T00:00:00.000000,1263427200000000.0,0.00006838775861695012,0.00006838775861695012,,,,,,,,184615396196.0,94685757007.52716,89929639188.47284,,,
Alten SA - ATE FP Equity Equity,2010-01-15T00:00:00.000000,1263513600000000.0,0.00006838308205203703,0.00006838308205203703,,,,,,,,212845042856.5,118317614177.32173,94527428679.17827,,,
Alten SA - ATE FP Equity Equity,2010-01-18T00:00:00.000000,1263772800000000.0,0.00020512119315441169,0.00020433879442549596,,,,,,,,253213625934.0,145296816528.6574,107916809405.34259,,,
Alten SA - ATE FP Equity Equity,2010-01-19T00:00:00.000000,1263859200000000.0,0.00006836438218726926,0.00006836438218726926,,,,,,,,288848115514.0,174007076325.72595,114841039188.27405,,,
Alten SA - ATE FP Equity Equity,2010-01-20T00:00:00.000000,1263945600000000.0,0.00006835970881269304,0.00006835970881269304,,,,,,,,320367466432.75,203279154347.1308,117088312085.6192,,,
Alten SA - ATE FP Equity Equity,2010-01-21T00:00:00.000000,1264032000000000.0,0.00006835503608471072,0.00006835503608471072,,,,,,,,348303510982.25,232284025674.15466,116019485308.09534,,,
